"","date","time","Province","District","items_sold_label","Food Item - English","source_channel","source_location","market_transport"
"282",2023-09-15,"18:39:14","Eastern","Kirehe","ingano za sayiri","Barley","wholesaler","Kirehe","bicycle"
"283",2023-09-15,"17:54:24","Eastern","Ngoma","inyanya","Tomato","wholesaler","Ngoma","bicycle"
"284",2023-09-15,"17:53:43","Northern","Gakenke","imiteja","Faba Beans","neighbour_farm","Other DistrictDistrict","bicycle"
"286",2023-09-15,"16:37:08","Northern","Musanze","amashu","Cabbage","neighbour_farm","Musanze","bicycle"
"287",2023-09-15,"16:34:22","Eastern","Kayonza","ibigori","Maize","wholesaler","Kayonza","bicycle"
"288",2023-09-15,"16:29:55","Eastern","Kayonza","ibishyimbo byumye","Field Beans","wholesaler","Kayonza","bicycle"
"289",2023-09-15,"15:27:24","Southern","Gisagara","ibitunguru","Onion","wholesaler","Other DistrictDistrict","bicycle"
"290",2023-09-15,"15:09:33","Eastern","Bugesera","urusenda","Chilli","wholesaler","Bugesera","bicycle"
"291",2023-09-15,"15:02:37","Eastern","Bugesera","beterave","Beetroot","wholesaler","Bugesera","bicycle"
"292",2023-09-15,"14:51:28","Eastern","Bugesera","imboga za dodo","Amaranth Leaves","wholesaler","Bugesera","bicycle"
"294",2023-09-15,"14:21:24","Northern","Musanze","ingano za sayiri","Barley","wholesaler","Musanze","bicycle"
"295",2023-09-15,"14:20:32","Western","Nyamasheke","amashu","Cabbage","wholesaler","Nyamasheke","walk"
"296",2023-09-15,"14:02:10","Southern","Kamonyi","imboga za dodo","Amaranth Leaves","own_farm","Kamonyi","walk"
"297",2023-09-15,"13:23:22","Eastern","Ngoma","ibigori","Maize","wholesaler","Ngoma","bicycle"
"298",2023-09-15,"13:19:00","Eastern","Ngoma","ubunyobwa","Ground Nuts","neighbour_farm","Ngoma","bicycle"
"299",2023-09-15,"13:08:44","Northern","Burera","ibinyomoro","Tree Tomato","wholesaler","Burera","walk"
"300",2023-09-15,"13:08:24","Eastern","Ngoma","ibishyimbo byumye","Field Beans","neighbour_farm","Ngoma","bicycle"
"301",2023-09-15,"13:07:20","Kigali","Nyarugenge","inyanya","Tomato","wholesaler","Nyarugenge","car"
"302",2023-09-15,"12:52:21","Kigali","Kicukiro","sipinaci","Spinach","wholesaler","Kicukiro","walk"
"303",2023-09-15,"12:47:52","Kigali","Kicukiro","isombe","Cassava Leaves","wholesaler","Other DistrictDistrict","moto"
"305",2023-09-15,"12:44:47","Northern","Burera","ibitoki","Banana Cooking","own_farm","Burera","walk"
"306",2023-09-15,"12:21:46","Northern","Gicumbi","amashu","Cabbage","wholesaler","Gicumbi","walk"
"307",2023-09-15,"12:19:47","Northern","Gicumbi","beterave","Beetroot","wholesaler","Gicumbi","walk"
"308",2023-09-15,"12:16:48","Northern","Gicumbi","imboga za dodo","Amaranth Leaves","wholesaler","Gicumbi","walk"
"309",2023-09-15,"11:58:15","Southern","Nyanza","inyanya","Tomato","neighbour_farm","Nyanza","bicycle"
"310",2023-09-15,"11:54:39","Western","Rusizi","amafi","Fish","wholesaler","DRCongo","walk"
"311",2023-09-15,"11:54:18","Southern","Nyanza","imboga za dodo","Amaranth Leaves","neighbour_farm","Nyanza","bicycle"
"312",2023-09-15,"11:17:07","Southern","Nyaruguru","ipapayi","Papaya","own_farm","Other DistrictDistrict","moto"
"313",2023-09-15,"10:59:51","Western","Karongi","umuceli","Rice","wholesaler","Other DistrictDistrict","truck"
"314",2023-09-15,"10:56:05","Western","Karongi","ubunyobwa","Ground Nuts","wholesaler","Other DistrictDistrict","truck"
"315",2023-09-15,"10:50:49","Western","Karongi","ibishyimbo byumye","Field Beans","wholesaler","Other DistrictDistrict","truck"
"316",2023-09-15,"10:42:20","Northern","Gicumbi","beterave","Beetroot","neighbour_farm","Gicumbi","walk"
"317",2023-09-15,"10:14:13","Northern","Rulindo","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Rulindo","bicycle"
"318",2023-09-15,"10:04:17","Northern","Burera","ibitoki","Banana Cooking","neighbour_farm","Burera","walk"
"319",2023-09-15,"09:57:07","Southern","Nyaruguru","amagi","Eggs","own_farm","Nyaruguru","walk"
"320",2023-09-15,"09:52:47","Southern","Nyaruguru","urusenda","Chilli","wholesaler","Nyaruguru","walk"
"321",2023-09-15,"09:52:29","Eastern","Nyagatare","karoti","Carrot","own_farm","Nyagatare","bicycle"
"322",2023-09-15,"09:49:04","Eastern","Nyagatare","amashu","Cabbage","cooperative","Nyagatare","car"
"323",2023-09-15,"09:46:54","Southern","Nyaruguru","karoti","Carrot","wholesaler","Nyaruguru","car"
"324",2023-09-15,"09:46:04","Eastern","Nyagatare","imboga za dodo","Amaranth Leaves","neighbour_farm","Nyagatare","bicycle"
"325",2023-09-15,"09:39:39","Southern","Nyaruguru","beterave","Beetroot","wholesaler","Other DistrictDistrict","car"
"326",2023-09-15,"09:37:03","Northern","Gicumbi","amashu","Cabbage","neighbour_farm","Gicumbi","bicycle"
"327",2023-09-15,"09:36:14","Southern","Nyaruguru","inyanya","Tomato","wholesaler","Other DistrictDistrict","car"
"328",2023-09-15,"09:34:35","Eastern","Kirehe","soya","Soya Beans","wholesaler","Kirehe","bicycle"
"330",2023-09-15,"09:31:33","Kigali","Kicukiro","ibirayi","Potato","wholesaler","Other DistrictDistrict","truck"
"331",2023-09-15,"09:30:45","Eastern","Ngoma","ibinyomoro","Tree Tomato","wholesaler","Ngoma","bicycle"
"332",2023-09-15,"09:30:24","Southern","Nyaruguru","imboga za dodo","Amaranth Leaves","wholesaler","Nyaruguru","car"
"333",2023-09-15,"09:30:13","Southern","Nyaruguru","ipapayi","Papaya","wholesaler","Other DistrictDistrict","car"
"334",2023-09-15,"09:27:11","Northern","Gicumbi","intoryi","Aubergine","own_farm","Gicumbi","bicycle"
"335",2023-09-15,"09:25:57","Southern","Nyanza","ibitoki","Banana Cooking","neighbour_farm","Nyanza","walk"
"336",2023-09-15,"09:25:55","Eastern","Ngoma","amatunda","Passionfruit","wholesaler","Ngoma","bicycle"
"337",2023-09-15,"09:24:09","Eastern","Bugesera","ibirayi","Potato","wholesaler","Bugesera","bicycle"
"338",2023-09-15,"09:21:58","Eastern","Nyagatare","karoti","Carrot","wholesaler","Nyagatare","bicycle"
"339",2023-09-15,"09:21:19","Kigali","Kicukiro","urusenda","Chilli","wholesaler","Kicukiro","moto"
"340",2023-09-15,"09:19:46","Eastern","Nyagatare","beterave","Beetroot","wholesaler","Other DistrictDistrict","car"
"341",2023-09-15,"09:17:47","Eastern","Kirehe","amatunda","Passionfruit","wholesaler","Kirehe","bicycle"
"342",2023-09-15,"09:13:34","Eastern","Rwamagana","inanasi","Pineapple","own_farm","Rwamagana","bicycle"
"343",2023-09-15,"09:12:54","Northern","Burera","avoka","Avocado","wholesaler","Burera","walk"
"344",2023-09-15,"09:12:11","Kigali","Gasabo","amagi","Eggs","wholesaler","Other DistrictDistrict","car"
"345",2023-09-15,"09:11:35","Western","Rubavu","ibishyimbo byumye","Field Beans","wholesaler","Rubavu","bicycle"
"346",2023-09-15,"09:10:43","Northern","Burera","ibinyomoro","Tree Tomato","neighbour_farm","Burera","bicycle"
"347",2023-09-15,"09:10:29","Southern","Nyanza","ibitunguru","Onion","wholesaler","Nyanza","bicycle"
"348",2023-09-15,"09:09:43","Eastern","Nyagatare","intoryi","Aubergine","wholesaler","Nyagatare","bicycle"
"349",2023-09-16,"22:10:22","Northern","Gicumbi","ibinyomoro","Tree Tomato","neighbour_farm","Gicumbi","moto"
"350",2023-09-16,"22:05:52","Northern","Gakenke","ibitunguru","Onion","wholesaler","Other DistrictDistrict","bicycle"
"351",2023-09-16,"22:03:42","Northern","Gicumbi","amatunda","Passionfruit","neighbour_farm","Gicumbi","moto"
"353",2023-09-16,"21:54:13","Northern","Gicumbi","ibitunguru","Onion","neighbour_farm","Gicumbi","moto"
"354",2023-09-16,"20:56:10","Eastern","Bugesera","imiteja","Faba Beans","neighbour_farm","Bugesera","bicycle"
"355",2023-09-16,"20:51:35","Eastern","Bugesera","karoti","Carrot","cooperative","Other DistrictDistrict","moto"
"356",2023-09-16,"20:44:14","Southern","Ruhango","amatunda","Passionfruit","wholesaler","Other DistrictDistrict","car"
"357",2023-09-16,"18:01:44","Northern","Gicumbi","karoti","Carrot","neighbour_farm","Gicumbi","walk"
"359",2023-09-16,"15:42:43","Northern","Burera","ibigori","Maize","own_farm","Burera","bicycle"
"360",2023-09-16,"15:37:43","Western","Karongi","soya","Soya Beans","wholesaler","Other DistrictDistrict","walk"
"361",2023-09-16,"15:27:26","Western","Karongi","amashaza","Green Peas","wholesaler","Other DistrictDistrict","bicycle"
"362",2023-09-16,"15:23:57","Southern","Gisagara","ibitunguru","Onion","neighbour_farm","Other DistrictDistrict","bicycle"
"363",2023-09-16,"14:45:10","Southern","Kamonyi","amasaka","Sorghum","wholesaler","Other DistrictDistrict","bicycle"
"364",2023-09-16,"14:20:06","Western","Rusizi","ibitoki","Banana Cooking","wholesaler","Rusizi","car"
"365",2023-09-16,"14:08:57","Eastern","Kirehe","ibinyomoro","Tree Tomato","wholesaler","Kirehe","walk"
"366",2023-09-16,"14:00:59","Eastern","Kirehe","amatunda","Passionfruit","wholesaler","Kirehe","walk"
"367",2023-09-16,"12:59:15","Eastern","Kayonza","ibishyimbo byumye","Field Beans","wholesaler","Kayonza","bicycle"
"368",2023-09-16,"12:39:33","Southern","Gisagara","ibitoki","Banana Cooking","wholesaler","Gisagara","walk"
"369",2023-09-16,"12:31:56","Southern","Gisagara","avoka","Avocado","wholesaler","Gisagara","walk"
"370",2023-09-16,"11:09:30","Eastern","Kirehe","urusenda","Chilli","cooperative","Kirehe","bicycle"
"371",2023-09-16,"11:01:40","Eastern","Kayonza","urusenda","Chilli","neighbour_farm","Kayonza","walk"
"372",2023-09-16,"10:57:50","Eastern","Kayonza","karoti","Carrot","neighbour_farm","Kayonza","car"
"373",2023-09-16,"10:55:56","Eastern","Kirehe","karoti","Carrot","cooperative","Kirehe","walk"
"374",2023-09-16,"10:49:07","Kigali","Nyarugenge","inyanya","Tomato","wholesaler","Other DistrictDistrict","car"
"375",2023-09-16,"10:46:17","Kigali","Nyarugenge","ibitunguru","Onion","wholesaler","Other DistrictDistrict","car"
"376",2023-09-16,"10:41:51","Kigali","Nyarugenge","karoti","Carrot","cooperative","Other DistrictDistrict","truck"
"377",2023-09-16,"10:27:06","Eastern","Kayonza","beterave","Beetroot","neighbour_farm","Kayonza","walk"
"378",2023-09-16,"09:42:28","Western","Rusizi","ibijumba_bisa_oranje","Sweet Potatoes Orange","cooperative","Rusizi","car"
"379",2023-09-16,"08:20:22","Southern","Kamonyi","amateke ya taro","Taro","neighbour_farm","Other DistrictDistrict","bicycle"
"380",2023-09-16,"08:05:02","Northern","Musanze","isombe","Cassava Leaves","wholesaler","Musanze","walk"
"381",2023-09-16,"08:04:41","Western","Nyamasheke","umuceli","Rice","wholesaler","Nyamasheke","walk"
"382",2023-09-16,"06:15:07","Northern","Burera","avoka","Avocado","wholesaler","Burera","bicycle"
"383",2023-09-17,"22:25:17","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Gicumbi","walk"
"384",2023-09-17,"21:36:02","Northern","Rulindo","inyanya","Tomato","wholesaler","Rulindo","walk"
"387",2023-09-17,"16:47:27","Northern","Rulindo","amashaza","Green Peas","neighbour_farm","Rulindo","walk"
"388",2023-09-17,"14:55:12","Western","Rusizi","ibitoki","Banana Cooking","wholesaler","Rusizi","walk"
"389",2023-09-17,"14:44:17","Western","Rusizi","avoka","Avocado","wholesaler","Rusizi","walk"
"390",2023-09-17,"12:14:55","Eastern","Gatsibo","amashu","Cabbage","wholesaler","Gatsibo","bicycle"
"391",2023-09-17,"11:33:37","Northern","Burera","ibisheke","Sugarcane","neighbour_farm","Other DistrictDistrict","bicycle"
"392",2023-09-17,"10:58:26","Northern","Gicumbi","ibitunguru","Onion","wholesaler","Gicumbi","bicycle"
"395",2023-09-17,"10:45:07","Kigali","Kicukiro","amashaza","Green Peas","wholesaler","Kicukiro","moto"
"396",2023-09-17,"09:33:47","Northern","Burera","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Burera","walk"
"397",2023-09-17,"09:30:01","Eastern","Gatsibo","ubunyobwa","Ground Nuts","wholesaler","Other DistrictDistrict","bus"
"398",2023-09-17,"08:58:45","Northern","Musanze","ibitoki","Banana Cooking","wholesaler","Musanze","truck"
"399",2023-09-17,"08:29:48","Eastern","Gatsibo","amashu","Cabbage","wholesaler","Gatsibo","bicycle"
"400",2023-09-17,"08:22:29","Eastern","Kirehe","karoti","Carrot","wholesaler","Other DistrictDistrict","car"
"401",2023-09-17,"08:15:11","Eastern","Kirehe","beterave","Beetroot","wholesaler","Kirehe","car"
"402",2023-09-17,"08:12:41","Western","Nyamasheke","inyanya","Tomato","neighbour_farm","Nyamasheke","walk"
"404",2023-09-17,"08:10:12","Western","Nyamasheke","soya","Soya Beans","neighbour_farm","Nyamasheke","bicycle"
"405",2023-09-17,"08:06:24","Northern","Musanze","amashaza","Green Peas","wholesaler","Other DistrictDistrict","car"
"406",2023-09-17,"08:03:52","Southern","Nyaruguru","karoti","Carrot","wholesaler","Nyaruguru","walk"
"407",2023-09-17,"08:03:46","Western","Nyamasheke","ibishyimbo byumye","Field Beans","neighbour_farm","Other DistrictDistrict","bicycle"
"408",2023-09-17,"07:11:43","Southern","Ruhango","ibinyomoro","Tree Tomato","wholesaler","Ruhango","car"
"409",2023-09-17,"07:09:43","Southern","Nyamagabe","ibinyomoro","Tree Tomato","wholesaler","Nyamagabe","walk"
"410",2023-09-18,"20:19:13","Eastern","Nyagatare","inyanya","Tomato","wholesaler","Nyagatare","bicycle"
"411",2023-09-18,"17:38:20","Eastern","Bugesera","isombe","Cassava Leaves","wholesaler","Bugesera","bicycle"
"412",2023-09-18,"17:17:43","Western","Karongi","ubunyobwa","Ground Nuts","wholesaler","Karongi","walk"
"413",2023-09-18,"16:31:21","Southern","Kamonyi","umuceli","Rice","wholesaler","Kamonyi","bicycle"
"414",2023-09-18,"16:20:28","Southern","Kamonyi","ubunyobwa","Ground Nuts","wholesaler","Other DistrictDistrict","bicycle"
"416",2023-09-18,"15:21:00","Southern","Ruhango","amashaza","Green Peas","wholesaler","Ruhango","walk"
"417",2023-09-18,"15:17:07","Southern","Ruhango","amashu","Cabbage","wholesaler","Ruhango","walk"
"418",2023-09-18,"13:20:43","Eastern","Kirehe","amasaka","Sorghum","wholesaler","Kirehe","bicycle"
"419",2023-09-18,"13:13:26","Northern","Burera","isombe","Cassava Leaves","neighbour_farm","Burera","walk"
"420",2023-09-18,"09:23:09","Eastern","Kirehe","imiteja","Faba Beans","wholesaler","Other DistrictDistrict","car"
"421",2023-09-18,"09:08:41","Northern","Musanze","umuceli","Rice","wholesaler","Musanze","car"
"422",2023-09-18,"06:56:06","Northern","Musanze","beterave","Beetroot","wholesaler","Musanze","walk"
"423",2023-09-18,"03:08:23","Northern","Burera","karoti","Carrot","wholesaler","Other DistrictDistrict","car"
"424",2023-09-18,"03:02:52","Northern","Burera","intoryi","Aubergine","wholesaler","Other DistrictDistrict","car"
"426",2023-09-19,"14:49:42","Western","Nyamasheke","beterave","Beetroot","wholesaler","Other DistrictDistrict","car"
"428",2023-09-19,"12:40:08","Northern","Burera","karoti","Carrot","neighbour_farm","Burera","walk"
"429",2023-09-19,"12:31:51","Northern","Burera","intoryi","Aubergine","wholesaler","Burera","walk"
"430",2023-09-19,"10:48:34","Kigali","Gasabo","amashu","Cabbage","wholesaler","Gasabo","bicycle"
"431",2023-09-19,"10:40:22","Eastern","Kayonza","inyanya","Tomato","own_farm","Kayonza","walk"
"432",2023-09-19,"10:29:38","Eastern","Ngoma","amasaka","Sorghum","neighbour_farm","Ngoma","bicycle"
"433",2023-09-19,"10:23:14","Eastern","Ngoma","ibigori","Maize","own_farm","Ngoma","bicycle"
"434",2023-09-19,"10:15:07","Eastern","Ngoma","ibishyimbo byumye","Field Beans","neighbour_farm","Ngoma","bicycle"
"435",2023-09-19,"08:57:31","Eastern","Rwamagana","inanasi","Pineapple","wholesaler","Rwamagana","moto"
"436",2023-09-19,"08:07:10","Southern","Ruhango","ibigori","Maize","neighbour_farm","Ruhango","bicycle"
"437",2023-09-19,"08:06:42","Northern","Musanze","ibigori","Maize","wholesaler","Musanze","moto"
"438",2023-09-19,"06:58:12","Eastern","Bugesera","ibitoki","Banana Cooking","wholesaler","Bugesera","bicycle"
"439",2023-09-20,"08:47:15","Northern","Musanze","amashu","Cabbage","wholesaler","Musanze","walk"
"440",2023-09-20,"08:38:35","Northern","Musanze","intoryi","Aubergine","wholesaler","Musanze","walk"
"441",2023-09-20,"08:34:15","Southern","Kamonyi","ibinyomoro","Tree Tomato","wholesaler","Other DistrictDistrict","car"
"442",2023-09-20,"08:26:08","Southern","Kamonyi","amatunda","Passionfruit","neighbour_farm","Other DistrictDistrict","car"
"443",2023-09-20,"08:10:52","Northern","Burera","inyanya","Tomato","neighbour_farm","Burera","walk"
"444",2023-09-20,"08:07:55","Southern","Kamonyi","amapera","Guava","neighbour_farm","Kamonyi","walk"
"445",2023-09-21,"12:13:18","Western","Rutsiro","ibirayi","Potato","farm_group","Rutsiro","walk"
"446",2023-09-21,"12:17:21","Western","Rutsiro","ibirayi","Potato","own_farm","Rutsiro","walk"
"447",2023-09-21,"12:27:20","Western","Rutsiro","ibirayi","Potato","own_farm","Rutsiro","walk"
"448",2023-09-21,"12:35:26","Western","Rutsiro","ibishyimbo","Field Beans","farm_group","Rutsiro","walk"
"449",2023-09-21,"12:35:26","Western","Rutsiro","amashaza","Green Peas","farm_group","Rutsiro","walk"
"450",2023-09-21,"12:35:26","Western","Rutsiro","ibigori","Maize","farm_group","Rutsiro","walk"
"451",2023-09-21,"12:52:24","Western","Rutsiro","amashaza","Green Peas","farm_group","Rutsiro","walk"
"452",2023-09-21,"12:52:24","Western","Rutsiro","ibigori","Maize","farm_group","Rutsiro","walk"
"453",2023-09-21,"12:52:24","Western","Rutsiro","ibishyimbo","Field Beans","farm_group","Rutsiro","walk"
"454",2023-09-21,"13:02:38","Western","Rutsiro","amashaza","Green Peas","farm_group","Rutsiro","walk"
"455",2023-09-21,"13:02:38","Western","Rutsiro","ibigori","Maize","farm_group","Rutsiro","walk"
"456",2023-09-21,"13:02:38","Western","Rutsiro","ibishyimbo","Field Beans","farm_group","Rutsiro","walk"
"457",2023-09-21,"13:11:34","Western","Rutsiro","ibitoki(byoguteka)","Banana Cooking","wholesaler","Karongi","walk"
"458",2023-09-21,"13:11:34","Western","Rutsiro","karoti","Carrot","wholesaler","Rutsiro","walk"
"459",2023-09-21,"13:11:34","Western","Rutsiro","dodo","Amaranth Leaves","farm_group","Karongi","walk"
"460",2023-09-21,"13:27:55","Western","Rutsiro","inyanya","Tomato","farm_group","Rutsiro","walk"
"461",2023-09-21,"13:33:31","Western","Rutsiro","inyanya","Tomato","farm_group","Karongi","walk"
"462",2023-09-21,"13:41:43","Western","Rutsiro","voka","Avocado","wholesaler","Rutsiro","walk"
"463",2023-09-21,"13:41:43","Western","Rutsiro","inyanya","Tomato","farm_group","Rutsiro","walk"
"464",2023-09-21,"13:41:43","Western","Rutsiro","ibitoki(by`imineke","Banana Beer","farm_group","Rutsiro","walk"
"465",2023-09-21,"13:58:23","Western","Rutsiro","ibinyomoro","Tree Tomato","farm_group","Rutsiro","walk"
"466",2023-09-21,"13:58:23","Western","Rutsiro","ibitunguru","Onion","wholesaler","Karongi","walk"
"467",2023-09-21,"13:58:23","Western","Rutsiro","urusenda","Chilli","farm_group","Karongi","walk"
"468",2023-09-21,"14:15:27","Western","Rutsiro","ibinyomoro","Tree Tomato","farm_group","Rutsiro","walk"
"469",2023-09-21,"14:20:47","Western","Rutsiro","imiteja","Faba Beans","wholesaler","Karongi","walk"
"470",2023-09-21,"14:20:47","Western","Rutsiro","urusenda","Chilli","wholesaler","Karongi","walk"
"471",2023-09-21,"14:20:47","Western","Rutsiro","karoti","Carrot","farm_group","Karongi,rutsiro","walk"
"472",2023-09-21,"14:31:12","Western","Rutsiro","ibitoki(byoguteka)","Banana Cooking","farm_group","Rutsiro","walk"
"473",2023-09-21,"14:31:12","Western","Rutsiro","ibijumbaby`umweru","Sweet Potatoes White","farm_group","Rutsiro","walk"
"474",2023-09-21,"14:37:27","Western","Rutsiro","ibijumbaby`umweru","Sweet Potatoes White","farm_group","Rutsiro","walk"
"475",2023-09-21,"14:40:31","Western","Rutsiro","ibijumbaby`umweru","Sweet Potatoes White","wholesaler","Rutsiro","walk"
"476",2023-09-21,"14:44:45","Western","Rutsiro","amateke","Taro","farm_group","Rutsiro","walk"
"477",2023-09-21,"14:49:58","Western","Rutsiro","imyumbati","Cassava Root","farm_group","Rutsiro","walk"
"478",2023-09-21,"14:53:56","Western","Rutsiro","imyumbati","Cassava Root","farm_group","Rutsiro","walk"
"479",2023-09-21,"14:59:00","Western","Rutsiro","imyumbati","Cassava Root","own_farm","Karongi","walk"
"480",2023-09-22,"08:22:46","Western","Rusizi","dodo","Amaranth Leaves","bulk_market","Rusizi","bicycle"
"481",2023-09-22,"08:33:11","Western","Rusizi","dodo","Amaranth Leaves","bulk_market","Rusizi","walk"
"482",2023-09-22,"08:38:47","Western","Rusizi","dodo","Amaranth Leaves","bulk_market","Rusizi","walk"
"483",2023-09-22,"08:48:25","Western","Rusizi","isombe","Cassava Leaves","own_farm","Rusizi","walk"
"484",2023-09-22,"08:55:14","Western","Rusizi","isombe","Cassava Leaves","own_farm","Rusizi","walk"
"485",2023-09-22,"08:58:31","Southern","Nyamagabe","ibitoki(byoguteka)","Banana Cooking","farm_group","Nyamagabe","walk"
"486",2023-09-22,"09:01:04","Western","Rusizi","isombe","Cassava Leaves","own_farm","Rusizi","walk"
"487",2023-09-22,"09:10:16","Western","Rusizi","inyanya","Tomato","own_farm","Rusizi","bicycle"
"488",2023-09-22,"09:16:09","Western","Rusizi","inyanya","Tomato","own_farm","Rusizi","walk"
"489",2023-09-22,"09:20:17","Southern","Nyamagabe","ibitoki(byoguteka)","Banana Cooking","wholesaler","Nyamagabe","walk"
"490",2023-09-22,"09:23:58","Western","Rusizi","inyanya","Tomato","own_farm","Rusizi","walk"
"491",2023-09-22,"09:26:16","Southern","Nyamagabe","ibitoki(byoguteka)","Banana Cooking","farm_group","Nyamagabe","bicycle"
"492",2023-09-22,"09:32:29","Southern","Nyamagabe","imyumbati","Cassava Root","farm_group","Nyamagabe","walk"
"493",2023-09-22,"09:32:29","Southern","Nyamagabe","ibijumbaby`umweru","Sweet Potatoes White","farm_group","Nyamagabe","walk"
"494",2023-09-22,"09:39:33","Southern","Nyamagabe","imyumbati","Cassava Root","farm_group","Nyamagabe","walk"
"495",2023-09-22,"09:48:49","Western","Rusizi","inanasi","Pineapple","own_farm","Rusizi","moto"
"496",2023-09-22,"09:56:52","Western","Rusizi","inanasi","Pineapple","own_farm","Rusizi","bicycle"
"498",2023-09-22,"10:01:37","Southern","Nyamagabe","voka","Avocado","farm_group","Nyamagabe","walk"
"499",2023-09-22,"10:01:37","Southern","Nyamagabe","amapera","Guava","farm_group","Nyamagabe","walk"
"500",2023-09-22,"10:02:45","Western","Rusizi","inanasi","Pineapple","own_farm","Rusizi","walk"
"501",2023-09-22,"10:11:37","Western","Rusizi","ibitoki(byoguteka)","Banana Cooking","own_farm","Rusizi","walk"
"502",2023-09-22,"10:16:33","Western","Rusizi","ibitoki(byoguteka)","Banana Cooking","own_farm","Rusizi","walk"
"503",2023-09-22,"10:18:56","Southern","Nyamagabe","voka","Avocado","wholesaler","Nyamagabe","walk"
"504",2023-09-22,"10:21:40","Western","Rusizi","ibitoki(byoguteka)","Banana Cooking","own_farm","Rusizi","walk"
"505",2023-09-22,"10:33:02","Southern","Nyamagabe","biringanya","Aubergine","wholesaler","Huye","bicycle,moto"
"506",2023-09-22,"10:33:02","Southern","Nyamagabe","inyanya","Tomato","farm_group","Nyamagabe","bicycle,moto"
"507",2023-09-22,"10:33:02","Southern","Nyamagabe","karoti","Carrot","farm_group","Nyamagabe","bicycle,moto"
"508",2023-09-22,"10:45:48","Western","Rusizi","umuceri","Rice","wholesaler","Rusizi","walk"
"509",2023-09-22,"10:46:26","Southern","Nyamagabe","imiteja","Faba Beans","wholesaler","Huye","bicycle,moto"
"510",2023-09-22,"10:46:26","Southern","Nyamagabe","dodo","Amaranth Leaves","wholesaler","Huye","bicycle,moto"
"511",2023-09-22,"11:00:48","Southern","Nyamagabe","ibinyomoro","Tree Tomato","wholesaler","Nyamagabe","walk"
"512",2023-09-22,"11:00:48","Southern","Nyamagabe","ibitunguru","Onion","wholesaler","Huye","walk"
"513",2023-09-22,"11:00:48","Southern","Nyamagabe","dodo","Amaranth Leaves","wholesaler","Huye","walk"
"514",2023-09-22,"11:13:32","Southern","Nyamagabe","urusenda","Chilli","wholesaler","Nyamagabe","bicycle"
"515",2023-09-22,"11:13:32","Southern","Nyamagabe","ibitunguru","Onion","farm_group","Nyamagabe","bicycle"
"516",2023-09-22,"11:13:32","Southern","Nyamagabe","inyanya","Tomato","wholesaler","Nyamagabe","bicycle"
"517",2023-09-22,"11:25:42","Southern","Nyamagabe","dodo","Amaranth Leaves","wholesaler","Huye","walk"
"518",2023-09-22,"11:25:42","Southern","Nyamagabe","inanasi","Pineapple","farm_group","Nyamagabe","walk"
"519",2023-09-22,"11:25:42","Southern","Nyamagabe","biringanya","Aubergine","wholesaler","Huye","walk"
"520",2023-09-22,"11:31:35","Western","Rusizi","ibirayi","Potato","bulk_market","Rusizi","walk"
"521",2023-09-22,"11:31:35","Western","Rusizi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Rusizi","walk"
"522",2023-09-22,"11:33:59","Southern","Nyamagabe","inyanya","Tomato","farm_group","Huye","walk"
"523",2023-09-22,"11:33:59","Southern","Nyamagabe","ibitunguru","Onion","wholesaler","Huye","walk"
"524",2023-09-22,"11:37:13","Western","Rusizi","ibirayi","Potato","bulk_market","Rusizi","walk"
"525",2023-09-22,"11:37:13","Western","Rusizi","ibijumbaby`umweru","Sweet Potatoes White","bulk_market","Rusizi","walk"
"526",2023-09-22,"11:43:27","Southern","Nyamagabe","karoti","Carrot","farm_group","Nyamagabe","walk"
"527",2023-09-22,"11:59:36","Southern","Nyamagabe","imiteja","Faba Beans","wholesaler","Huye","bicycle"
"528",2023-09-22,"12:08:00","Southern","Nyamagabe","urusenda","Chilli","farm_group","Nyamagabe","walk"
"529",2023-09-22,"12:09:29","Western","Rusizi","ibitoki(byoguteka)","Banana Cooking","wholesaler","Rusizi","walk"
"530",2023-09-22,"12:09:29","Western","Rusizi","imyumbati","Cassava Root","bulk_market","Rusizi","walk"
"531",2023-09-22,"12:14:38","Southern","Nyamagabe","urusenda","Chilli","wholesaler","Nyamagabe","walk"
"532",2023-09-22,"12:14:38","Southern","Nyamagabe","karoti","Carrot","farm_group","Nyamagabe","walk"
"533",2023-09-22,"12:22:29","Southern","Nyamagabe","inyamaz`inka","Cow Meat","wholesaler","Nyamagabe","walk"
"534",2023-09-22,"12:27:06","Western","Rusizi","ibinyomoro","Tree Tomato","bulk_market","Nyamasheke","car"
"535",2023-09-22,"12:27:06","Western","Rusizi","ibitoki(by`imineke","Banana Beer","bulk_market","Rusizi","car"
"536",2023-09-22,"12:27:06","Western","Rusizi","voka","Avocado","bulk_market","Rusizi","car"
"537",2023-09-22,"12:34:58","Southern","Nyamagabe","ibirayi","Potato","farm_group","Nyamagabe","walk"
"538",2023-09-22,"12:36:42","Western","Rusizi","ibitoki(by`imineke","Banana Beer","bulk_market","Rusizi","walk"
