"","date","time","Province","District","items_sold_label","Food Item - English","source_channel","source_location","market_transport"
"279",2023-12-06,"11:58:42","Southern","Huye","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Huye","bicycle"
"280",2023-12-06,"11:55:44","Southern","Nyaruguru","ibitoki","Banana Cooking","neighbour_farm","Nyaruguru","bicycle"
"281",2023-12-06,"11:51:36","Southern","Nyaruguru","avoka","Avocado","wholesaler","Huye","car"
"283",2023-12-06,"11:45:51","Eastern","Kayonza","imboga za dodo","Amaranth Leaves","wholesaler","Kayonza","walk"
"284",2023-12-06,"11:44:51","Northern","Burera","amatunda","Passionfruit","neighbour_farm","Burera","bicycle"
"285",2023-12-06,"11:42:34","Kigali","Nyarugenge","imboga za dodo","Amaranth Leaves","wholesaler","Nyarugenge","walk"
"286",2023-12-06,"11:42:34","Eastern","Rwamagana","ibitunguru","Onion","wholesaler","Nyagatare","car"
"287",2023-12-06,"11:41:20","Kigali","Kicukiro","urusenda","Chilli","neighbour_farm","Kicukiro","walk"
"288",2023-12-06,"11:40:42","Western","Rutsiro","amashu","Cabbage","neighbour_farm","Rutsiro","moto"
"289",2023-12-06,"11:40:09","Northern","Burera","ipapayi","Papaya","neighbour_farm","Burera","bicycle"
"290",2023-12-06,"11:39:13","Western","Nyamasheke","imiteja","Faba Beans","neighbour_farm","Nyamasheke","walk"
"291",2023-12-06,"11:37:26","Eastern","Kayonza","inyanya","Tomato","wholesaler","Don't Know","moto"
"292",2023-12-06,"11:37:06","Kigali","Gasabo","urusenda","Chilli","wholesaler","Gasabo","bus"
"293",2023-12-06,"11:36:08","Eastern","Kayonza","karoti","Carrot","wholesaler","Kayonza","moto"
"295",2023-12-06,"11:34:51","Northern","Burera","avoka","Avocado","neighbour_farm","Burera","bicycle"
"296",2023-12-06,"11:34:45","Eastern","Ngoma","soya","Soya Beans","wholesaler","Ngoma","car"
"297",2023-12-06,"11:33:02","Eastern","Kayonza","intoryi","Aubergine","wholesaler","Kayonza","moto"
"298",2023-12-06,"11:31:28","Eastern","Ngoma","amasaka","Sorghum","wholesaler","Ngoma","bicycle"
"299",2023-12-06,"11:30:45","Northern","Musanze","isombe","Cassava Leaves","neighbour_farm","Musanze","bicycle"
"300",2023-12-06,"11:29:32","Eastern","Kayonza","inanasi","Pineapple","wholesaler","Don't Know","moto"
"301",2023-12-06,"11:29:22","Eastern","Rwamagana","beterave","Beetroot","wholesaler","Rwamagana","bicycle"
"302",2023-12-06,"11:27:35","Eastern","Ngoma","ibigori","Maize","wholesaler","Ngoma","car"
"303",2023-12-06,"11:26:03","Eastern","Nyagatare","imiteja","Faba Beans","wholesaler","Nyagatare","bicycle"
"304",2023-12-06,"11:26:00","Eastern","Bugesera","inanasi","Pineapple","wholesaler","Bugesera","bicycle"
"305",2023-12-06,"11:24:39","Kigali","Kicukiro","karoti","Carrot","wholesaler","Kicukiro","moto"
"306",2023-12-06,"11:24:20","Southern","Nyamagabe","avoka","Avocado","wholesaler","Nyamagabe","bicycle"
"307",2023-12-06,"11:22:41","Western","Rubavu","isombe","Cassava Leaves","wholesaler","Musanze","car"
"308",2023-12-06,"11:22:39","Western","Nyamasheke","umuceli","Rice","wholesaler","Nyamasheke","walk"
"309",2023-12-06,"11:22:21","Western","Karongi","inyanya","Tomato","neighbour_farm","Karongi","walk"
"310",2023-12-06,"11:21:42","Eastern","Nyagatare","beterave","Beetroot","wholesaler","Nyagatare","bicycle"
"312",2023-12-06,"11:20:01","Southern","Nyaruguru","ibishyimbo byumye","Field Beans","neighbour_farm","Nyaruguru","car"
"313",2023-12-06,"11:19:35","Eastern","Rwamagana","ibinyomoro","Tree Tomato","neighbour_farm","Rwamagana","bicycle"
"314",2023-12-06,"11:18:32","Western","Rusizi","urusenda","Chilli","neighbour_farm","Rusizi","walk"
"315",2023-12-06,"11:17:14","Northern","Gicumbi","ipapayi","Papaya","neighbour_farm","Gicumbi","moto"
"316",2023-12-06,"11:16:45","Northern","Gicumbi","umuceli","Rice","wholesaler","Gicumbi","bicycle"
"317",2023-12-06,"11:16:43","Western","Karongi","ibirayi","Potato","neighbour_farm","Karongi","walk"
"318",2023-12-06,"11:15:16","Northern","Rulindo","imiteja","Faba Beans","neighbour_farm","Rulindo","bicycle"
"319",2023-12-06,"11:14:47","Northern","Gicumbi","beterave","Beetroot","own_farm","Gicumbi","bus"
"320",2023-12-06,"11:14:42","Eastern","Kirehe","umuceli","Rice","wholesaler","Kirehe","walk"
"321",2023-12-06,"11:14:19","Eastern","Kayonza","ibigori","Maize","wholesaler","Kayonza","bicycle"
"322",2023-12-06,"11:14:17","Southern","Kamonyi","urusenda","Chilli","neighbour_farm","Kamonyi","walk"
"324",2023-12-06,"11:13:47","Northern","Gicumbi","amashaza","Green Peas","neighbour_farm","Gicumbi","moto"
"325",2023-12-06,"11:13:35","Kigali","Kicukiro","amatunda","Passionfruit","wholesaler","Kicukiro","moto"
"326",2023-12-06,"11:13:31","Western","Nyamasheke","imiteja","Faba Beans","wholesaler","Don't Know","car"
"327",2023-12-06,"11:13:12","Eastern","Bugesera","karoti","Carrot","wholesaler","Bugesera","car"
"328",2023-12-06,"11:13:07","Eastern","Bugesera","sipinaci","Spinach","wholesaler","Nyarugenge","moto"
"330",2023-12-06,"11:12:57","Southern","Nyanza","ibitoki","Banana Cooking","neighbour_farm","Nyanza","bicycle"
"331",2023-12-06,"11:12:36","Southern","Gisagara","amatunda","Passionfruit","wholesaler","Gisagara","bicycle"
"332",2023-12-06,"11:12:19","Western","Rusizi","karoti","Carrot","wholesaler","Rusizi","car"
"333",2023-12-06,"11:11:58","Eastern","Ngoma","imyumbati","Cassava Root","wholesaler","Ngoma","bicycle"
"334",2023-12-06,"11:11:46","Northern","Gicumbi","uburo","Millet","wholesaler","Gatsibo","moto"
"336",2023-12-06,"11:11:29","Western","Nyamasheke","umuceli","Rice","wholesaler","Rusizi","car"
"337",2023-12-06,"11:11:09","Northern","Rulindo","karoti","Carrot","neighbour_farm","Rulindo","bicycle"
"338",2023-12-06,"11:10:57","Eastern","Rwamagana","ibijumba_bisa_oranje","Sweet Potatoes Orange","wholesaler","Rwamagana","bicycle"
"340",2023-12-06,"11:10:26","Eastern","Kayonza","ibishyimbo byumye","Field Beans","wholesaler","Kayonza","bicycle"
"341",2023-12-06,"11:10:24","Eastern","Kirehe","ibirayi","Potato","wholesaler","Kicukiro","truck"
"342",2023-12-06,"11:10:20","Eastern","Bugesera","ibitunguru","Onion","wholesaler","Tanzania","truck"
"343",2023-12-06,"11:10:19","Western","Nyamasheke","ibitunguru","Onion","wholesaler","Nyamasheke","walk"
"344",2023-12-06,"11:10:17","Eastern","Bugesera","karoti","Carrot","wholesaler","Bugesera","walk"
"345",2023-12-06,"11:09:10","Southern","Nyanza","amashu","Cabbage","neighbour_farm","Nyanza","bicycle"
"346",2023-12-06,"11:08:51","Western","Nyamasheke","karoti","Carrot","wholesaler","Don't Know","car"
"347",2023-12-06,"11:08:50","Western","Karongi","amashu","Cabbage","neighbour_farm","Karongi","walk"
"348",2023-12-06,"11:08:39","Northern","Musanze","urusenda","Chilli","cooperative","Musanze","moto"
"349",2023-12-06,"11:08:23","Northern","Gicumbi","ibigori","Maize","wholesaler","Gicumbi","moto"
"350",2023-12-06,"11:08:12","Kigali","Kicukiro","ibigori","Maize","neighbour_farm","Muhanga","truck"
"351",2023-12-06,"11:07:59","Kigali","Kicukiro","imyembe","Mango","wholesaler","Kicukiro","bus"
"352",2023-12-06,"11:07:57","Kigali","Kicukiro","imyembe","Mango","wholesaler","Kicukiro","moto"
"353",2023-12-06,"11:07:56","Southern","Muhanga","icyayi","Tea","wholesaler","Muhanga","walk"
"354",2023-12-06,"11:07:51","Eastern","Gatsibo","avoka","Avocado","neighbour_farm","Gatsibo","bicycle"
"355",2023-12-06,"11:07:38","Western","Rubavu","ibishyimbo byumye","Field Beans","wholesaler","Don't Know","bicycle"
"356",2023-12-06,"11:07:30","Eastern","Bugesera","amashu","Cabbage","neighbour_farm","Bugesera","car"
"357",2023-12-06,"11:07:28","Southern","Ruhango","imyumbati","Cassava Root","neighbour_farm","Ruhango","bicycle"
"358",2023-12-06,"11:07:26","Western","Nyamasheke","karoti","Carrot","wholesaler","Nyamasheke","walk"
"359",2023-12-06,"11:07:23","Southern","Nyanza","ibitoki","Banana Cooking","neighbour_farm","Nyanza","bicycle"
"360",2023-12-06,"11:07:19","Kigali","Kicukiro","imboga za dodo","Amaranth Leaves","neighbour_farm","Kicukiro","bicycle"
"361",2023-12-06,"11:07:19","Western","Nyamasheke","ibishyimbo byumye","Field Beans","neighbour_farm","Nyamasheke","walk"
"362",2023-12-06,"11:07:18","Northern","Musanze","amashu","Cabbage","neighbour_farm","Musanze","bicycle"
"363",2023-12-06,"11:07:18","Eastern","Bugesera","imiteja","Faba Beans","wholesaler","Bugesera","moto"
"365",2023-12-06,"11:07:12","Western","Rubavu","ibisheke","Sugarcane","cooperative","Gakenke","moto"
"366",2023-12-06,"11:07:04","Northern","Rulindo","intoryi","Aubergine","own_farm","Rulindo","bicycle"
"367",2023-12-06,"11:06:57","Southern","Gisagara","urusenda","Chilli","wholesaler","Gisagara","bicycle"
"368",2023-12-06,"11:06:54","Northern","Gicumbi","avoka","Avocado","neighbour_farm","Gicumbi","moto"
"369",2023-12-06,"11:06:50","Eastern","Rwamagana","ibijumba_bisa_oranje","Sweet Potatoes Orange","wholesaler","Rwamagana","bicycle"
"370",2023-12-06,"11:06:47","Western","Rubavu","inyama z'inka","Cow Meat","cooperative","Rubavu","car"
"371",2023-12-06,"11:06:45","Kigali","Gasabo","ibitoki","Banana Cooking","wholesaler","Uganda","car"
"372",2023-12-06,"11:06:43","Eastern","Ngoma","ibitoki","Banana Cooking","wholesaler","Ngoma","bicycle"
"373",2023-12-06,"11:03:27","Northern","Musanze","amashu","Cabbage","wholesaler","Musanze","bicycle"
"374",2023-12-06,"09:51:52","Eastern","Kayonza","amasaka","Sorghum","wholesaler","Kayonza","bicycle"
"375",2023-12-06,"09:48:31","Eastern","Kayonza","ibigori","Maize","cooperative","Kayonza","moto"
"376",2023-12-06,"09:38:02","Eastern","Gatsibo","amateke ya taro","Taro","neighbour_farm","Gatsibo","bicycle"
"377",2023-12-06,"09:14:25","Eastern","Gatsibo","ibishyimbo byumye","Field Beans","wholesaler","Gatsibo","bicycle"
"378",2023-12-06,"09:10:55","Northern","Musanze","imboga za dodo","Amaranth Leaves","neighbour_farm","Gakenke","bicycle"
"379",2023-12-06,"07:36:37","Eastern","Kirehe","ibisheke","Sugarcane","neighbour_farm","Kirehe","truck"
"380",2023-12-06,"05:30:57","Kigali","Kicukiro","ibitunguru","Onion","wholesaler","Kicukiro","bicycle"
"381",2023-12-07,"19:29:56","Eastern","Nyagatare","imiteja","Faba Beans","wholesaler","Nyagatare","car"
"384",2023-12-07,"18:10:56","Eastern","Rwamagana","beterave","Beetroot","wholesaler","Don't Know","walk"
"386",2023-12-07,"16:52:30","Kigali","Kicukiro","sipinaci","Spinach","wholesaler","Kicukiro","moto"
"387",2023-12-07,"16:42:12","Kigali","Nyarugenge","ibitunguru","Onion","wholesaler","Nyarugenge","walk"
"388",2023-12-07,"16:37:51","Kigali","Nyarugenge","amashaza","Green Peas","wholesaler","Nyarugenge","walk"
"389",2023-12-07,"16:34:32","Kigali","Nyarugenge","intoryi","Aubergine","wholesaler","Nyarugenge","walk"
"390",2023-12-07,"16:32:48","Kigali","Nyarugenge","ibitunguru","Onion","wholesaler","Musanze","car"
"391",2023-12-07,"13:40:31","Eastern","Kirehe","amashaza","Green Peas","own_farm","Kirehe","bicycle"
"392",2023-12-07,"13:35:39","Eastern","Kirehe","imiteja","Faba Beans","wholesaler","Ngoma","car"
"393",2023-12-07,"13:29:01","Eastern","Kirehe","karoti","Carrot","own_farm","Kirehe","moto"
"394",2023-12-07,"13:27:51","Kigali","Gasabo","sipinaci","Spinach","neighbour_farm","Rwamagana","bicycle"
"395",2023-12-07,"13:14:56","Eastern","Rwamagana","imboga za dodo","Amaranth Leaves","neighbour_farm","Rwamagana","bicycle"
"396",2023-12-07,"12:12:43","Western","Karongi","imiteja","Faba Beans","wholesaler","Karongi","car"
"397",2023-12-07,"12:08:33","Western","Karongi","karoti","Carrot","wholesaler","Karongi","car"
"398",2023-12-07,"10:13:19","Eastern","Nyagatare","avoka","Avocado","neighbour_farm","Nyagatare","bicycle"
"399",2023-12-07,"10:07:24","Kigali","Kicukiro","urusenda","Chilli","wholesaler","Kicukiro","moto"
"400",2023-12-07,"10:05:59","Western","Rubavu","ibishyimbo byumye","Field Beans","wholesaler","Rubavu","car"
"401",2023-12-07,"08:07:47","Eastern","Ngoma","imyumbati","Cassava Root","neighbour_farm","Ngoma","bicycle"
"402",2023-12-07,"07:37:42","Southern","Nyaruguru","ibinyomoro","Tree Tomato","wholesaler","Huye","bus"
"403",2023-12-07,"07:34:23","Southern","Nyaruguru","inyanya","Tomato","wholesaler","Huye","bus"
"404",2023-12-07,"07:31:13","Southern","Nyaruguru","ipapayi","Papaya","wholesaler","Nyaruguru","bicycle"
"405",2023-12-07,"07:21:57","Southern","Gisagara","intoryi","Aubergine","neighbour_farm","Gisagara","walk"
"406",2023-12-07,"04:40:51","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Don't Know","car"
"407",2023-12-07,"04:35:44","Eastern","Kayonza","karoti","Carrot","own_farm","Kayonza","car"
"408",2023-12-07,"04:29:20","Eastern","Kayonza","beterave","Beetroot","neighbour_farm","Kayonza","walk"
"409",2023-12-08,"19:00:30","Southern","Nyamagabe","imyumbati","Cassava Root","neighbour_farm","Nyamagabe","bicycle"
"411",2023-12-08,"13:37:03","Eastern","Rwamagana","inyanya","Tomato","neighbour_farm","Rwamagana","walk"
"412",2023-12-08,"13:31:08","Eastern","Rwamagana","amatunda","Passionfruit","neighbour_farm","Rwamagana","walk"
"414",2023-12-09,"22:14:39","Western","Rusizi","inanasi","Pineapple","wholesaler","Rusizi","bicycle"
"415",2023-12-09,"20:47:21","Kigali","Gasabo","ibitunguru","Onion","cooperative","Don't Know","car"
"416",2023-12-09,"19:30:30","Western","Karongi","ibitoki","Banana Cooking","neighbour_farm","Karongi","bicycle"
"417",2023-12-09,"11:09:37","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Kayonza","bicycle"
"418",2023-12-09,"11:03:50","Eastern","Kayonza","karoti","Carrot","neighbour_farm","Kayonza","bicycle"
"419",2023-12-09,"10:56:10","Eastern","Kayonza","beterave","Beetroot","neighbour_farm","Kayonza","bicycle"
"420",2023-12-10,"14:36:23","Western","Rusizi","ibishyimbo byumye","Field Beans","wholesaler","Rusizi","walk"
"421",2023-12-10,"13:15:57","Western","Nyamasheke","imboga za dodo","Amaranth Leaves","wholesaler","Nyamasheke","walk"
"422",2023-12-11,"19:57:52","Western","Rubavu","amashu","Cabbage","wholesaler","Rubavu","bicycle"
"423",2023-12-11,"15:32:42","Northern","Burera","ibirayi","Potato","neighbour_farm","Burera","walk"
"424",2023-12-11,"14:37:58","Southern","Nyanza","umuceli","Rice","wholesaler","Nyanza","moto"
"425",2023-12-11,"14:34:07","Southern","Nyanza","ibigori","Maize","neighbour_farm","Nyanza","bicycle"
"426",2023-12-11,"14:29:48","Southern","Nyanza","ibishyimbo byumye","Field Beans","own_farm","Nyanza","bicycle"
"427",2023-12-11,"11:29:31","Northern","Gakenke","amateke ya taro","Taro","neighbour_farm","Gakenke","walk"
"428",2023-12-11,"11:24:20","Northern","Gakenke","ibirayi","Potato","cooperative","Gakenke","bicycle"
"429",2023-12-11,"11:16:57","Northern","Gakenke","imyumbati","Cassava Root","neighbour_farm","Gakenke","walk"
"431",2023-12-12,"20:13:00","Southern","Kamonyi","imiteja","Faba Beans","wholesaler","Kamonyi","bicycle"
"433",2023-12-12,"15:14:05","Western","Karongi","ibitoki","Banana Cooking","neighbour_farm","Karongi","bicycle"
"434",2023-12-12,"14:22:30","Eastern","Ngoma","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Ngoma","bicycle"
"437",2023-12-12,"12:31:30","Eastern","Kirehe","inanasi","Pineapple","wholesaler","Kirehe","walk"
"438",2023-12-13,"19:23:05","Southern","Ruhango","uburo","Millet","wholesaler","Muhanga","car"
"439",2023-12-13,"19:20:40","Southern","Ruhango","ingano za sayiri","Barley","wholesaler","Muhanga","bus"
"440",2023-12-14,"09:54:44","Southern","Muhanga","sipinaci","Spinach","neighbour_farm","Kamonyi","bus"
"441",2023-12-14,"09:52:03","Southern","Muhanga","ibitunguru","Onion","neighbour_farm","Muhanga","bicycle"
"442",2023-12-14,"09:48:59","Southern","Muhanga","urusenda","Chilli","neighbour_farm","Muhanga","walk"
"443",2023-12-14,"09:09:16","Eastern","Ngoma","amateke ya taro","Taro","own_farm","Ngoma","bicycle"
"444",2023-12-14,"08:58:56","Eastern","Ngoma","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Ngoma","bicycle"
"445",2023-12-14,"08:10:33","Northern","Rulindo","imiteja","Faba Beans","cooperative","Rulindo","bicycle"
"446",2023-12-14,"08:08:17","Northern","Rulindo","urusenda","Chilli","neighbour_farm","Rulindo","bicycle"
"447",2023-12-14,"08:04:54","Northern","Rulindo","karoti","Carrot","wholesaler","Rulindo","bicycle"
"448",2023-12-14,"07:27:20","Northern","Gicumbi","ibitunguru","Onion","wholesaler","Don't Know","moto"
"450",2023-12-14,"07:22:13","Northern","Gicumbi","karoti","Carrot","wholesaler","Gicumbi","bicycle"
"451",2023-12-15,"22:20:30","Eastern","Kirehe","amasaka","Sorghum","wholesaler","Kirehe","bicycle"
"452",2023-12-15,"22:17:15","Eastern","Kirehe","uburo","Millet","wholesaler","Kirehe","bicycle"
"453",2023-12-15,"22:10:26","Kigali","Kicukiro","karoti","Carrot","wholesaler","Rubavu","car"
"454",2023-12-15,"22:07:18","Kigali","Kicukiro","beterave","Beetroot","wholesaler","Rubavu","car"
"455",2023-12-15,"22:02:42","Kigali","Kicukiro","intoryi","Aubergine","wholesaler","Rubavu","bicycle"
"456",2023-12-15,"21:51:03","Eastern","Bugesera","ingano","Wheat","wholesaler","Bugesera","bus"
"457",2023-12-15,"21:33:29","Eastern","Bugesera","ubunyobwa","Ground Nuts","wholesaler","Bugesera","bus"
"458",2023-12-15,"21:30:02","Eastern","Bugesera","ingano za sayiri","Barley","wholesaler","Bugesera","bus"
"459",2023-12-15,"21:27:05","Eastern","Nyagatare","urusenda","Chilli","neighbour_farm","Nyagatare","bicycle"
"460",2023-12-15,"21:15:41","Eastern","Kirehe","karoti","Carrot","neighbour_farm","Kirehe","moto"
"461",2023-12-15,"21:05:05","Western","Rutsiro","inanasi","Pineapple","wholesaler","Don't Know","walk"
"462",2023-12-15,"21:01:49","Western","Nyamasheke","imineke","Banana Sweet","neighbour_farm","Nyamasheke","walk"
"463",2023-12-15,"20:47:57","Western","Nyamasheke","ibitoki","Banana Cooking","neighbour_farm","Nyamasheke","walk"
"464",2023-12-15,"20:43:43","Eastern","Kirehe","ibinyomoro","Tree Tomato","cooperative","Rusizi","car"
"468",2023-12-15,"20:35:40","Eastern","Kirehe","amatunda","Passionfruit","wholesaler","Rusizi","bicycle"
"469",2023-12-15,"20:31:50","Southern","Ruhango","ibigori","Maize","neighbour_farm","Nyanza","bicycle"
"470",2023-12-15,"20:28:46","Eastern","Kirehe","uburo","Millet","wholesaler","Don't Know","bicycle"
"472",2023-12-15,"20:24:02","Southern","Kamonyi","imyembe","Mango","own_farm","Kamonyi","bicycle"
"473",2023-12-15,"20:19:47","Kigali","Kicukiro","imiteja","Faba Beans","wholesaler","Bugesera","moto"
"474",2023-12-15,"20:16:20","Eastern","Kirehe","ubunyobwa","Ground Nuts","wholesaler","Don't Know","bicycle"
"475",2023-12-15,"20:12:04","Kigali","Kicukiro","urusenda","Chilli","wholesaler","Bugesera","moto"
"476",2023-12-15,"19:55:37","Northern","Gakenke","ibirayi","Potato","wholesaler","Musanze","car"
"477",2023-12-15,"19:53:55","Western","Nyamasheke","inanasi","Pineapple","wholesaler","DRCongo","bicycle"
"478",2023-12-15,"19:52:40","Eastern","Rwamagana","urusenda","Chilli","wholesaler","Rwamagana","walk"
"480",2023-12-15,"19:42:06","Eastern","Rwamagana","karoti","Carrot","neighbour_farm","Rwamagana","walk"
"481",2023-12-15,"19:38:59","Southern","Kamonyi","ibishyimbo byumye","Field Beans","neighbour_farm","Kamonyi","moto"
"482",2023-12-15,"19:34:58","Kigali","Gasabo","amafi","Fish","wholesaler","Kirehe","car"
"483",2023-12-15,"19:32:57","Western","Rusizi","imboga za dodo","Amaranth Leaves","neighbour_farm","Rusizi","walk"
"484",2023-12-15,"19:22:07","Eastern","Gatsibo","ibitunguru","Onion","wholesaler","Gatsibo","bus"
"485",2023-12-15,"19:16:37","Kigali","Nyarugenge","karoti","Carrot","wholesaler","Nyarugenge","moto"
"487",2023-12-15,"19:06:32","Kigali","Nyarugenge","amashu","Cabbage","wholesaler","Nyarugenge","moto"
"488",2023-12-15,"19:04:38","Eastern","Ngoma","ubunyobwa","Ground Nuts","own_farm","Ngoma","bicycle"
"492",2023-12-15,"19:03:18","Eastern","Kirehe","ibigori","Maize","wholesaler","Kirehe","bicycle"
"498",2023-12-15,"18:49:54","Eastern","Kayonza","imiteja","Faba Beans","own_farm","Kayonza","bicycle"
"499",2023-12-15,"18:49:30","Western","Rusizi","inanasi","Pineapple","wholesaler","Rusizi","bicycle"
"500",2023-12-15,"18:45:39","Eastern","Kayonza","karoti","Carrot","wholesaler","Kayonza","bicycle"
"501",2023-12-15,"18:44:12","Eastern","Kirehe","soya","Soya Beans","wholesaler","Kirehe","bicycle"
"502",2023-12-15,"18:39:24","Eastern","Kirehe","uburo","Millet","wholesaler","Kirehe","bicycle"
"503",2023-12-15,"18:35:30","Southern","Nyaruguru","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Nyaruguru","walk"
"504",2023-12-15,"18:33:28","Eastern","Kirehe","ibigori","Maize","wholesaler","Kirehe","bicycle"
"505",2023-12-15,"18:33:11","Northern","Musanze","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gakenke","car"
"507",2023-12-15,"18:32:28","Eastern","Gatsibo","amasaka","Sorghum","wholesaler","Gatsibo","bicycle"
"508",2023-12-15,"18:31:53","Kigali","Gasabo","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gasabo","bicycle"
"510",2023-12-15,"18:27:30","Eastern","Gatsibo","ibigori","Maize","wholesaler","Gatsibo","bicycle"
"511",2023-12-15,"18:26:46","Kigali","Gasabo","ibitunguru","Onion","wholesaler","Nyarugenge","bicycle"
"512",2023-12-15,"18:26:28","Northern","Musanze","imyumbati","Cassava Root","wholesaler","Gakenke","car"
"513",2023-12-15,"18:21:58","Eastern","Kayonza","beterave","Beetroot","wholesaler","Kayonza","bicycle"
"514",2023-12-15,"18:21:28","Eastern","Gatsibo","ibishyimbo byumye","Field Beans","wholesaler","Gatsibo","bicycle"
"515",2023-12-15,"18:20:24","Eastern","Bugesera","ibitoki","Banana Cooking","neighbour_farm","Bugesera","walk"
"517",2023-12-15,"18:19:06","Southern","Nyanza","ibigori","Maize","wholesaler","Nyanza","bicycle"
"518",2023-12-15,"18:16:17","Eastern","Gatsibo","ibitunguru","Onion","wholesaler","Don't Know","moto"
"519",2023-12-15,"18:15:21","Kigali","Kicukiro","amatunda","Passionfruit","wholesaler","Kicukiro","bus"
"520",2023-12-15,"18:14:34","Eastern","Bugesera","ibitoki","Banana Cooking","neighbour_farm","Bugesera","walk"
"521",2023-12-15,"18:08:08","Southern","Muhanga","karoti","Carrot","neighbour_farm","Muhanga","bicycle"
"522",2023-12-15,"18:07:24","Eastern","Bugesera","avoka","Avocado","wholesaler","Bugesera","walk"
"523",2023-12-15,"18:06:31","Northern","Gicumbi","imyumbati","Cassava Root","neighbour_farm","Gicumbi","bicycle"
"524",2023-12-15,"18:05:38","Northern","Gicumbi","ibihaza","Pumpkin","neighbour_farm","Gicumbi","bicycle"
"525",2023-12-15,"18:04:56","Southern","Muhanga","amashu","Cabbage","neighbour_farm","Muhanga","bicycle"
"526",2023-12-15,"18:03:45","Southern","Nyaruguru","amagi","Eggs","neighbour_farm","Nyaruguru","walk"
"527",2023-12-15,"18:03:15","Eastern","Kirehe","amateke ya taro","Taro","neighbour_farm","Kirehe","moto"
"528",2023-12-15,"18:02:13","Southern","Nyaruguru","urusenda","Chilli","neighbour_farm","Nyaruguru","walk"
"529",2023-12-15,"18:01:10","Southern","Huye","imiteja","Faba Beans","wholesaler","Huye","walk"
"530",2023-12-15,"18:00:04","Southern","Nyaruguru","karoti","Carrot","neighbour_farm","Nyaruguru","bicycle"
"531",2023-12-15,"17:55:21","Kigali","Kicukiro","amashaza","Green Peas","wholesaler","Don't Know","car"
"532",2023-12-15,"17:54:06","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Don't Know","bicycle"
"533",2023-12-15,"17:52:03","Western","Karongi","avoka","Avocado","wholesaler","Karongi","walk"
"534",2023-12-15,"17:51:21","Eastern","Gatsibo","soya","Soya Beans","wholesaler","Gatsibo","bicycle"
"535",2023-12-15,"17:51:08","Southern","Nyanza","imiteja","Faba Beans","neighbour_farm","Nyanza","bicycle"
"536",2023-12-15,"17:49:58","Eastern","Rwamagana","inanasi","Pineapple","wholesaler","Rwamagana","bicycle"
"537",2023-12-15,"17:48:53","Southern","Nyamagabe","karoti","Carrot","own_farm","Nyamagabe","bicycle"
"538",2023-12-15,"17:47:22","Eastern","Gatsibo","amasaka","Sorghum","wholesaler","Gatsibo","bicycle"
"539",2023-12-15,"17:45:30","Southern","Muhanga","avoka","Avocado","cooperative","Muhanga","bicycle"
"540",2023-12-15,"17:44:51","Southern","Huye","avoka","Avocado","neighbour_farm","Huye","walk"
"541",2023-12-15,"17:43:08","Northern","Musanze","imiteja","Faba Beans","neighbour_farm","Musanze","bicycle"
"543",2023-12-15,"17:42:38","Western","Rutsiro","amatunda","Passionfruit","wholesaler","Rutsiro","walk"
"544",2023-12-15,"17:42:23","Kigali","Kicukiro","imiteja","Faba Beans","wholesaler","Kicukiro","walk"
"546",2023-12-15,"17:41:09","Eastern","Kirehe","ibishyimbo byumye","Field Beans","neighbour_farm","Kirehe","walk"
"547",2023-12-15,"17:40:00","Kigali","Gasabo","imiteja","Faba Beans","wholesaler","Gasabo","bicycle"
"548",2023-12-15,"17:39:50","Eastern","Nyagatare","umuceli","Rice","wholesaler","Nyagatare","moto"
"549",2023-12-15,"17:39:44","Kigali","Gasabo","sipinaci","Spinach","wholesaler","Gasabo","car"
"550",2023-12-15,"17:39:40","Kigali","Kicukiro","karoti","Carrot","wholesaler","Kicukiro","bicycle"
"551",2023-12-15,"17:38:47","Northern","Musanze","karoti","Carrot","neighbour_farm","Musanze","bicycle"
"552",2023-12-15,"17:38:05","Southern","Kamonyi","umuceli","Rice","wholesaler","Kamonyi","bicycle"
"553",2023-12-15,"17:37:45","Southern","Nyamagabe","urusenda","Chilli","wholesaler","Ruhango","bicycle"
"554",2023-12-15,"17:37:32","Western","Rubavu","imiteja","Faba Beans","wholesaler","Nyagatare","car"
"555",2023-12-15,"17:37:27","Southern","Ruhango","amasaka","Sorghum","wholesaler","Muhanga","car"
"556",2023-12-15,"17:37:23","Eastern","Gatsibo","ibigori","Maize","wholesaler","Gatsibo","bicycle"
"557",2023-12-15,"17:37:22","Kigali","Gasabo","karoti","Carrot","wholesaler","Gasabo","bicycle"
"558",2023-12-15,"17:36:50","Southern","Kamonyi","amashaza","Green Peas","neighbour_farm","Kamonyi","car"
"559",2023-12-15,"17:36:32","Kigali","Gasabo","urusenda","Chilli","wholesaler","Gasabo","car"
