"","date","time","Province","District","items_sold_label","Food Item - English","source_channel","source_location","market_transport"
"264",2024-02-21,"14:25:30","Eastern","Kirehe","amateke ya taro","Taro","own_farm","Kirehe","moto"
"265",2024-02-21,"14:25:24","Eastern","Kayonza","karoti","Carrot","wholesaler","Don't Know","walk"
"266",2024-02-21,"14:25:20","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Nyagatare","car"
"267",2024-02-21,"14:25:14","Northern","Gicumbi","urusenda","Chilli","wholesaler","Nyagatare","car"
"268",2024-02-21,"14:24:54","Kigali","Gasabo","ipapayi","Papaya","wholesaler","Kayonza","bus"
"270",2024-02-21,"14:24:52","Western","Ngororero","inyanya","Tomato","neighbour_farm","Ngororero","walk"
"271",2024-02-21,"14:24:45","Southern","Kamonyi","amateke ya taro","Taro","wholesaler","Kamonyi","walk"
"273",2024-02-21,"14:24:10","Eastern","Bugesera","imiteja","Faba Beans","wholesaler","Bugesera","moto"
"274",2024-02-21,"14:24:02","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Kirehe","bicycle"
"275",2024-02-21,"14:24:00","Northern","Musanze","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gakenke","car"
"276",2024-02-21,"14:23:52","Northern","Gicumbi","avoka","Avocado","wholesaler","Don't Know","bicycle"
"277",2024-02-21,"14:23:34","Eastern","Rwamagana","imiteja","Faba Beans","own_farm","Rwamagana","moto"
"279",2024-02-21,"14:23:24","Southern","Kamonyi","amashaza","Green Peas","neighbour_farm","Kamonyi","bicycle"
"280",2024-02-21,"14:23:07","Southern","Nyanza","inyanya","Tomato","neighbour_farm","Nyanza","moto"
"281",2024-02-21,"14:23:02","Northern","Gicumbi","urusenda","Chilli","cooperative","Gicumbi","moto"
"282",2024-02-21,"14:23:01","Kigali","Kicukiro","ibitoki","Banana Cooking","wholesaler","Kayonza","bus"
"284",2024-02-21,"14:22:47","Kigali","Nyarugenge","karoti","Carrot","wholesaler","Musanze","truck"
"285",2024-02-21,"14:22:40","Western","Rubavu","ibigori","Maize","wholesaler","Nyarugenge","car"
"286",2024-02-21,"14:22:40","Western","Rusizi","urusenda","Chilli","wholesaler","Rusizi","car"
"287",2024-02-21,"14:22:32","Southern","Muhanga","inyama z'inka","Cow Meat","wholesaler","Muhanga","car"
"289",2024-02-21,"14:22:06","Eastern","Kirehe","ibihaza","Pumpkin","wholesaler","Kirehe","bicycle"
"290",2024-02-21,"14:22:02","Northern","Gicumbi","karoti","Carrot","neighbour_farm","Gicumbi","bicycle"
"291",2024-02-21,"14:22:02","Kigali","Nyarugenge","amafi","Fish","wholesaler","Nyarugenge","moto"
"292",2024-02-21,"14:21:56","Eastern","Rwamagana","ibitunguru","Onion","wholesaler","Rwamagana","walk"
"293",2024-02-21,"14:21:51","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Nyagatare","car"
"294",2024-02-21,"14:21:34","Northern","Gicumbi","uburo","Millet","wholesaler","Gicumbi","moto"
"295",2024-02-21,"14:21:26","Eastern","Nyagatare","uburo","Millet","neighbour_farm","Nyagatare","bicycle"
"296",2024-02-21,"14:21:19","Western","Rubavu","urusenda","Chilli","wholesaler","Rubavu","bicycle"
"297",2024-02-21,"14:21:03","Kigali","Gasabo","sipinaci","Spinach","neighbour_farm","Gasabo","bus"
"298",2024-02-21,"14:20:57","Western","Rusizi","amatunda","Passionfruit","neighbour_farm","Bugesera","car"
"299",2024-02-21,"14:20:51","Southern","Nyanza","ibitunguru","Onion","wholesaler","Ruhango","moto"
"300",2024-02-21,"14:20:46","Eastern","Rwamagana","imboga za dodo","Amaranth Leaves","neighbour_farm","Rwamagana","bicycle"
"301",2024-02-21,"14:20:41","Western","Ngororero","karoti","Carrot","neighbour_farm","Ngororero","bicycle"
"302",2024-02-21,"14:20:37","Western","Karongi","inyanya","Tomato","wholesaler","Karongi","bicycle"
"303",2024-02-21,"14:20:34","Northern","Gicumbi","amashaza","Green Peas","wholesaler","Gicumbi","moto"
"304",2024-02-21,"14:20:27","Northern","Gicumbi","karoti","Carrot","cooperative","Gicumbi","moto"
"305",2024-02-21,"14:20:26","Northern","Musanze","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Gakenke","car"
"306",2024-02-21,"14:20:14","Western","Rusizi","karoti","Carrot","wholesaler","Rusizi","car"
"307",2024-02-21,"14:20:11","Southern","Nyanza","isombe","Cassava Leaves","neighbour_farm","Nyanza","walk"
"308",2024-02-21,"14:19:51","Eastern","Kayonza","beterave","Beetroot","cooperative","Kirehe","bicycle"
"309",2024-02-21,"14:19:51","Kigali","Nyarugenge","urusenda","Chilli","wholesaler","Nyarugenge","car"
"311",2024-02-21,"14:19:44","Kigali","Gasabo","ibitunguru","Onion","wholesaler","Gasabo","bus"
"312",2024-02-21,"14:19:39","Eastern","Ngoma","ibitoki","Banana Cooking","wholesaler","Ngoma","bicycle"
"313",2024-02-21,"14:19:35","Western","Karongi","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Karongi","walk"
"314",2024-02-21,"14:19:30","Kigali","Gasabo","imiteja","Faba Beans","wholesaler","Gasabo","bus"
"315",2024-02-21,"14:19:17","Kigali","Gasabo","ibinyomoro","Tree Tomato","wholesaler","Gasabo","bus"
"316",2024-02-21,"14:19:06","Kigali","Kicukiro","karoti","Carrot","wholesaler","Nyarugenge","moto"
"317",2024-02-21,"14:18:58","Eastern","Bugesera","ibirayi","Potato","wholesaler","Bugesera","bicycle"
"318",2024-02-21,"14:18:56","Kigali","Nyarugenge","ibishyimbo byumye","Field Beans","wholesaler","Nyarugenge","bicycle"
"319",2024-02-21,"14:18:31","Southern","Nyamagabe","ibirayi","Potato","cooperative","Nyamagabe","bicycle"
"320",2024-02-21,"14:18:21","Northern","Gicumbi","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gicumbi","bicycle"
"321",2024-02-21,"14:18:08","Northern","Musanze","amashu","Cabbage","neighbour_farm","Musanze","bicycle"
"322",2024-02-21,"14:18:01","Western","Ngororero","ibitunguru","Onion","wholesaler","Ngoma","walk"
"323",2024-02-21,"14:17:59","Western","Rubavu","karoti","Carrot","wholesaler","Rubavu","bicycle"
"324",2024-02-21,"14:17:48","Northern","Gicumbi","ibigori","Maize","wholesaler","Gicumbi","moto"
"325",2024-02-21,"14:17:45","Southern","Ruhango","inanasi","Pineapple","neighbour_farm","Ruhango","bicycle"
"326",2024-02-21,"14:17:39","Southern","Nyanza","imiteja","Faba Beans","neighbour_farm","Nyanza","bicycle"
"327",2024-02-21,"14:17:38","Eastern","Bugesera","karoti","Carrot","cooperative","Bugesera","truck"
"328",2024-02-21,"14:17:34","Western","Rusizi","beterave","Beetroot","wholesaler","Rusizi","car"
"329",2024-02-21,"14:17:31","Southern","Ruhango","inyanya","Tomato","wholesaler","Ruhango","moto"
"330",2024-02-21,"14:17:17","Northern","Musanze","beterave","Beetroot","wholesaler","Musanze","walk"
"331",2024-02-21,"14:17:17","Southern","Huye","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Huye","bicycle"
"332",2024-02-21,"14:17:13","Southern","Huye","inyanya","Tomato","wholesaler","Huye","bicycle"
"333",2024-02-21,"14:17:11","Western","Nyamasheke","imboga za dodo","Amaranth Leaves","neighbour_farm","Nyamasheke","bicycle"
"334",2024-02-21,"14:17:06","Kigali","Gasabo","imyumbati","Cassava Root","neighbour_farm","Gakenke","walk"
"335",2024-02-21,"14:17:05","Kigali","Gasabo","intoryi","Aubergine","wholesaler","Gasabo","bus"
"336",2024-02-21,"14:16:59","Kigali","Nyarugenge","intoryi","Aubergine","wholesaler","Nyarugenge","walk"
"337",2024-02-21,"14:16:59","Kigali","Nyarugenge","ibihaza","Pumpkin","wholesaler","Nyarugenge","walk"
"338",2024-02-21,"14:16:59","Southern","Nyamagabe","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Nyamagabe","bicycle"
"339",2024-02-21,"14:16:58","Northern","Rulindo","imboga za dodo","Amaranth Leaves","neighbour_farm","Rulindo","bus"
"340",2024-02-21,"14:16:53","Kigali","Gasabo","urusenda","Chilli","wholesaler","Gasabo","bus"
"341",2024-02-21,"14:16:46","Kigali","Nyarugenge","ibitunguru","Onion","wholesaler","Nyarugenge","moto"
"342",2024-02-21,"14:16:42","Eastern","Kirehe","beterave","Beetroot","wholesaler","Kirehe","bicycle"
"343",2024-02-21,"14:16:39","Eastern","Kayonza","imboga za dodo","Amaranth Leaves","wholesaler","Kayonza","walk"
"344",2024-02-21,"14:16:35","Western","Nyamasheke","umuceli","Rice","wholesaler","Rusizi","car"
"345",2024-02-21,"14:16:33","Western","Rusizi","ipapayi","Papaya","neighbour_farm","Rusizi","car"
"346",2024-02-21,"14:16:33","Eastern","Gatsibo","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gatsibo","bicycle"
"347",2024-02-21,"14:16:32","Southern","Kamonyi","ibishyimbo byumye","Field Beans","neighbour_farm","Kamonyi","bicycle"
"348",2024-02-21,"14:16:29","Eastern","Nyagatare","inyanya","Tomato","wholesaler","Nyagatare","walk"
"349",2024-02-21,"14:16:28","Western","Ngororero","amashu","Cabbage","neighbour_farm","Ngororero","bicycle"
"351",2024-02-21,"14:16:24","Eastern","Rwamagana","imboga za dodo","Amaranth Leaves","neighbour_farm","Rwamagana","bicycle"
"352",2024-02-21,"14:16:24","Northern","Burera","avoka","Avocado","neighbour_farm","Burera","bicycle"
"354",2024-02-21,"14:16:22","Kigali","Gasabo","inanasi","Pineapple","wholesaler","Gasabo","bus"
"355",2024-02-21,"14:16:20","Northern","Musanze","imboga za dodo","Amaranth Leaves","neighbour_farm","Gakenke","car"
"356",2024-02-21,"14:16:16","Western","Rubavu","ibishyimbo byumye","Field Beans","wholesaler","Musanze","bus"
"357",2024-02-21,"14:16:10","Western","Karongi","ibitunguru","Onion","wholesaler","Karongi","bicycle"
"358",2024-02-21,"14:16:09","Northern","Gicumbi","avoka","Avocado","cooperative","Gicumbi","moto"
"359",2024-02-21,"14:15:59","Western","Rubavu","inyama z'inka","Cow Meat","cooperative","Rubavu","car"
"360",2024-02-21,"14:15:56","Kigali","Kicukiro","ibitunguru","Onion","wholesaler","Kicukiro","bicycle"
"361",2024-02-21,"14:15:56","Southern","Nyanza","amashu","Cabbage","neighbour_farm","Nyanza","bicycle"
"362",2024-02-21,"14:15:56","Kigali","Gasabo","ibitoki","Banana Cooking","wholesaler","Musanze","car"
"364",2024-02-21,"14:15:53","Eastern","Nyagatare","karoti","Carrot","wholesaler","Nyagatare","bicycle"
"365",2024-02-21,"14:15:44","Eastern","Nyagatare","ibitoki","Banana Cooking","wholesaler","Nyagatare","bicycle"
"366",2024-02-21,"14:15:36","Northern","Gicumbi","avoka","Avocado","wholesaler","Gicumbi","moto"
"367",2024-02-22,"21:35:07","Eastern","Gatsibo","amasaka","Sorghum","wholesaler","Gatsibo","bicycle"
"368",2024-02-22,"21:31:38","Eastern","Gatsibo","uburo","Millet","wholesaler","Gatsibo","bicycle"
"369",2024-02-22,"21:24:08","Eastern","Kirehe","ingano za sayiri","Barley","wholesaler","Kirehe","bicycle"
"370",2024-02-22,"21:17:04","Northern","Rulindo","imiteja","Faba Beans","cooperative","Musanze","car"
"371",2024-02-22,"21:16:24","Eastern","Kayonza","amashu","Cabbage","neighbour_farm","Kayonza","bicycle"
"372",2024-02-22,"21:14:40","Northern","Rulindo","urusenda","Chilli","neighbour_farm","Rulindo","bicycle"
"373",2024-02-22,"21:11:32","Northern","Rulindo","karoti","Carrot","cooperative","Musanze","car"
"374",2024-02-22,"20:58:33","Western","Nyamasheke","ibitoki","Banana Cooking","neighbour_farm","Nyamasheke","walk"
"375",2024-02-22,"20:57:06","Western","Nyamasheke","imboga za dodo","Amaranth Leaves","wholesaler","Nyamasheke","walk"
"376",2024-02-22,"19:52:23","Southern","Nyanza","isombe","Cassava Leaves","neighbour_farm","Nyanza","walk"
"377",2024-02-22,"19:39:21","Southern","Ruhango","amasaka","Sorghum","wholesaler","Ruhango","bus"
"378",2024-02-22,"19:36:18","Southern","Ruhango","uburo","Millet","wholesaler","Ruhango","bus"
"379",2024-02-22,"18:53:40","Northern","Burera","ibijumba_bisa_oranje","Sweet Potatoes Orange","neighbour_farm","Burera","bicycle"
"380",2024-02-22,"18:29:27","Western","Karongi","inyanya","Tomato","cooperative","Karongi","truck"
"381",2024-02-22,"18:25:34","Western","Karongi","imiteja","Faba Beans","neighbour_farm","Nyabihu","bus"
"382",2024-02-22,"18:21:51","Western","Karongi","karoti","Carrot","wholesaler","Karongi","moto"
"383",2024-02-22,"16:55:14","Eastern","Kirehe","intoryi","Aubergine","wholesaler","Kirehe","bicycle"
"384",2024-02-22,"16:19:58","Southern","Kamonyi","imyumbati","Cassava Root","wholesaler","Don't Know","bicycle"
"385",2024-02-22,"15:49:19","Northern","Gicumbi","inyanya","Tomato","cooperative","Gicumbi","moto"
"386",2024-02-22,"14:18:46","Western","Rusizi","inanasi","Pineapple","wholesaler","Rusizi","bicycle"
"387",2024-02-22,"14:01:04","Southern","Ruhango","ingano za sayiri","Barley","wholesaler","Ruhango","bus"
"388",2024-02-22,"13:57:59","Southern","Ruhango","sipinaci","Spinach","neighbour_farm","Ruhango","walk"
"389",2024-02-22,"13:49:33","Southern","Ruhango","isombe","Cassava Leaves","neighbour_farm","Ruhango","walk"
"390",2024-02-22,"13:34:29","Southern","Gisagara","inyanya","Tomato","own_farm","Gisagara","walk"
"391",2024-02-22,"13:28:54","Southern","Nyaruguru","urusenda","Chilli","wholesaler","Nyaruguru","walk"
"392",2024-02-22,"13:13:53","Eastern","Rwamagana","inanasi","Pineapple","neighbour_farm","Rwamagana","bicycle"
"393",2024-02-22,"13:07:00","Southern","Nyanza","soya","Soya Beans","neighbour_farm","Nyanza","walk"
"394",2024-02-22,"12:58:36","Northern","Burera","ibijumba_by'_umweru","Sweet Potatoes White","neighbour_farm","Burera","walk"
"395",2024-02-22,"12:58:19","Northern","Burera","amatunda","Passionfruit","neighbour_farm","Burera","bicycle"
"396",2024-02-22,"12:55:15","Southern","Nyanza","amasaka","Sorghum","neighbour_farm","Nyanza","bicycle"
"397",2024-02-22,"12:45:46","Northern","Burera","ipapayi","Papaya","neighbour_farm","Burera","bicycle"
"398",2024-02-22,"12:40:24","Eastern","Nyagatare","inanasi","Pineapple","wholesaler","Nyagatare","walk"
"399",2024-02-22,"12:39:14","Northern","Burera","avoka","Avocado","neighbour_farm","Burera","bicycle"
"401",2024-02-22,"12:19:27","Eastern","Rwamagana","beterave","Beetroot","own_farm","Kayonza","bicycle"
"403",2024-02-22,"11:56:51","Eastern","Bugesera","ingano","Wheat","wholesaler","Bugesera","moto"
"404",2024-02-22,"11:54:36","Eastern","Bugesera","ubunyobwa","Ground Nuts","wholesaler","Bugesera","moto"
"405",2024-02-22,"11:50:35","Eastern","Bugesera","ingano za sayiri","Barley","wholesaler","Bugesera","moto"
"406",2024-02-22,"11:33:51","Southern","Nyanza","ibitoki","Banana Cooking","neighbour_farm","Nyanza","walk"
"407",2024-02-22,"11:32:29","Eastern","Nyagatare","amatunda","Passionfruit","wholesaler","Kirehe","car"
"408",2024-02-22,"11:31:24","Western","Karongi","ibitoki","Banana Cooking","neighbour_farm","Karongi","bicycle"
"409",2024-02-22,"11:28:49","Southern","Nyanza","ibitoki","Banana Cooking","neighbour_farm","Nyanza","walk"
"410",2024-02-22,"11:27:09","Southern","Kamonyi","amashaza","Green Peas","neighbour_farm","Kamonyi","walk"
"411",2024-02-22,"11:24:44","Western","Karongi","avoka","Avocado","wholesaler","Karongi","bicycle"
"412",2024-02-22,"11:21:09","Western","Rusizi","amashu","Cabbage","wholesaler","Rusizi","bicycle"
"413",2024-02-22,"10:48:06","Southern","Huye","avoka","Avocado","neighbour_farm","Huye","walk"
"414",2024-02-22,"10:26:55","Eastern","Kirehe","ibishyimbo byumye","Field Beans","neighbour_farm","Kirehe","bicycle"
"415",2024-02-22,"10:25:10","Northern","Burera","ibirayi","Potato","neighbour_farm","Burera","bicycle"
"416",2024-02-22,"10:21:58","Western","Rubavu","ibishyimbo byumye","Field Beans","wholesaler","Rubavu","car"
"417",2024-02-22,"10:17:03","Northern","Burera","intoryi","Aubergine","wholesaler","Musanze","car"
"418",2024-02-22,"10:11:35","Western","Karongi","ibishyimbo byumye","Field Beans","own_farm","Karongi","bicycle"
"419",2024-02-22,"10:05:01","Eastern","Nyagatare","ipapayi","Papaya","own_farm","Nyagatare","bicycle"
"420",2024-02-22,"10:02:03","Eastern","Nyagatare","imyembe","Mango","own_farm","Nyagatare","moto"
"421",2024-02-22,"09:54:26","Eastern","Nyagatare","ibitoki","Banana Cooking","neighbour_farm","Nyagatare","bicycle"
"422",2024-02-22,"09:52:18","Northern","Musanze","amashu","Cabbage","neighbour_farm","Musanze","walk"
"423",2024-02-22,"08:47:17","Northern","Musanze","ibigori","Maize","cooperative","Musanze","bicycle"
"424",2024-02-22,"08:20:24","Southern","Muhanga","urusenda","Chilli","neighbour_farm","Muhanga","walk"
"425",2024-02-22,"08:16:46","Southern","Muhanga","beterave","Beetroot","own_farm","Bugesera","walk"
"426",2024-02-22,"07:02:54","Eastern","Nyagatare","ibinyomoro","Tree Tomato","wholesaler","Nyagatare","bus"
"428",2024-02-22,"06:56:11","Eastern","Nyagatare","avoka","Avocado","wholesaler","Nyagatare","bicycle"
"429",2024-02-22,"06:05:44","Eastern","Gatsibo","ibitunguru","Onion","wholesaler","Gatsibo","bus"
"430",2024-02-22,"05:36:28","Western","Rusizi","ibishyimbo byumye","Field Beans","wholesaler","Rusizi","walk"
"431",2024-02-22,"03:00:09","Eastern","Nyagatare","ibitoki","Banana Cooking","neighbour_farm","Nyagatare","bicycle"
"432",2024-02-22,"00:05:47","Northern","Gicumbi","inyanya","Tomato","wholesaler","Nyagatare","car"
"433",2024-02-23,"09:04:18","Eastern","Gatsibo","inyanya","Tomato","bulk_market","Gatsibo","walk"
"434",2024-02-23,"09:04:18","Eastern","Gatsibo","karoti","Carrot","bulk_market","Gatsibo","walk"
"435",2024-02-23,"09:09:28","Eastern","Ngoma","amafi","Fish","neighbour_farm","Kayonza","car,walk"
"436",2024-02-23,"09:12:52","Eastern","Ngoma","ibitoki(byoguteka)","Banana Cooking","neighbour_farm","Ngoma","walk"
"437",2024-02-23,"09:18:03","Eastern","Gatsibo","karoti","Carrot","bulk_market","Gatsibo","walk"
"438",2024-02-23,"09:25:32","Eastern","Ngoma","ibitoki(byoguteka)","Banana Cooking","own_farm","Ngoma","walk"
"439",2024-02-23,"09:26:21","Eastern","Gatsibo","inyanya","Tomato","bulk_market","Gatsibo","walk"
"440",2024-02-23,"09:32:28","Eastern","Ngoma","ibitoki(byoguteka)","Banana Cooking","neighbour_farm","Ngoma","walk"
"441",2024-02-23,"09:34:24","Eastern","Rwamagana","ibitunguru","Onion","wholesaler","Nyarugenge","bicycle,moto,walk"
"442",2024-02-23,"09:35:43","Eastern","Gatsibo","ibitunguru","Onion","bulk_market","Gatsibo","walk"
"443",2024-02-23,"09:43:08","Eastern","Ngoma","imyumbati","Cassava Root","own_farm","Ngoma","walk"
"444",2024-02-23,"09:45:55","Eastern","Gatsibo","ibitunguru","Onion","bulk_market","Gatsibo","walk"
"445",2024-02-23,"09:48:50","Eastern","Ngoma","imyumbati","Cassava Root","neighbour_farm","Ngoma","bicycle"
"446",2024-02-23,"09:50:15","Eastern","Rwamagana","ibitunguru","Onion","wholesaler","Nyarugenge","moto,walk"
"447",2024-02-23,"09:54:38","Eastern","Ngoma","imyumbati","Cassava Root","neighbour_farm","Ngoma","walk"
"448",2024-02-23,"09:54:38","Eastern","Ngoma","amateke","Taro","neighbour_farm","Ngoma","walk"
"449",2024-02-23,"09:54:38","Eastern","Ngoma","ibijumbaby`umuhondo","Sweet Potatoes Orange","neighbour_farm","Ngoma","walk"
"450",2024-02-23,"10:00:37","Eastern","Rwamagana","ibitunguru","Onion","wholesaler","Nyarugenge","walk"
"451",2024-02-23,"10:04:55","Eastern","Gatsibo","inyanya","Tomato","bulk_market","Gatsibo","bicycle"
"452",2024-02-23,"10:09:36","Eastern","Ngoma","amashu","Cabbage","neighbour_farm","Ngoma","walk"
"453",2024-02-23,"10:18:15","Eastern","Rwamagana","karoti","Carrot","neighbour_farm","Kayonza","walk"
"454",2024-02-23,"10:20:55","Western","Nyamasheke","karoti","Carrot","farm_group","Nyamasheke","walk"
"455",2024-02-23,"10:26:05","Western","Nyamasheke","amashu","Cabbage","wholesaler","Nyamasheke","walk"
"456",2024-02-23,"10:28:12","Eastern","Rwamagana","inyanya","Tomato","neighbour_farm","Rwamagana","moto,walk"
"457",2024-02-23,"10:33:27","Western","Nyamasheke","karoti","Carrot","wholesaler","Nyamasheke","walk"
"458",2024-02-23,"10:37:49","Eastern","Rwamagana","karoti","Carrot","neighbour_farm","Rwamagana","walk"
"459",2024-02-23,"10:42:25","Eastern","Gatsibo","ibitunguru","Onion","bulk_market","Gatsibo","car,moto"
"460",2024-02-23,"10:47:04","Western","Nyamasheke","beterave","Beetroot","wholesaler","Nyamasheke","walk"
"461",2024-02-23,"10:48:26","Eastern","Rwamagana","karoti","Carrot","neighbour_farm","Kayonza","walk"
"462",2024-02-23,"10:50:26","Eastern","Gatsibo","amashu","Cabbage","bulk_market","Gatsibo","moto,walk"
"463",2024-02-23,"10:54:58","Western","Nyamasheke","karoti","Carrot","wholesaler","Nyamasheke","walk"
"464",2024-02-23,"10:55:58","Eastern","Ngoma","biringanya","Aubergine","neighbour_farm","Ngoma","bicycle,car"
"465",2024-02-23,"10:55:58","Eastern","Ngoma","ibitunguru","Onion","neighbour_farm","Ngoma","bicycle,car"
"466",2024-02-23,"10:55:58","Eastern","Ngoma","beterave","Beetroot","neighbour_farm","Ngoma","bicycle,car"
"467",2024-02-23,"10:57:38","Eastern","Gatsibo","amashu","Cabbage","neighbour_farm","Gatsibo","bicycle,moto"
"468",2024-02-23,"11:03:51","Eastern","Rwamagana","inyanya","Tomato","wholesaler","Rwamagana","bicycle,moto,walk"
"469",2024-02-23,"11:04:24","Western","Nyamasheke","imyumbati","Cassava Root","farm_group","Nyamasheke","walk"
"470",2024-02-23,"11:09:29","Eastern","Gatsibo","amashu","Cabbage","neighbour_farm","Gatsibo","walk"
"471",2024-02-23,"11:16:51","Eastern","Rwamagana","inyanya","Tomato","wholesaler","Rwamagana","bicycle,walk"
"472",2024-02-23,"11:19:50","Eastern","Ngoma","ibihazaimyungu","Pumpkin","own_farm","Ngoma","walk"
"473",2024-02-23,"11:26:59","Western","Nyamasheke","ibitoki(byoguteka)","Banana Cooking","farm_group","Nyamasheke","walk"
"475",2024-02-23,"11:30:37","Eastern","Gatsibo","ibinyomoro","Tree Tomato","bulk_market","Kayonza","bicycle,walk"
"476",2024-02-23,"11:31:25","Eastern","Rwamagana","imiteja","Faba Beans","neighbour_farm","Rwamagana","bicycle,moto,walk"
"477",2024-02-23,"11:32:58","Western","Nyamasheke","ibitoki(byoguteka)","Banana Cooking","farm_group","Nyamasheke","walk"
"478",2024-02-23,"11:36:53","Western","Nyamasheke","imyumbati","Cassava Root","farm_group","Nyamasheke","walk"
"480",2024-02-23,"11:42:20","Eastern","Gatsibo","ibinyomoro","Tree Tomato","bulk_market","Gatsibo","bicycle,walk"
"481",2024-02-23,"11:43:45","Eastern","Rwamagana","imiteja","Faba Beans","neighbour_farm","Rwamagana","bicycle,walk"
"482",2024-02-23,"11:47:21","Western","Nyamasheke","umuceri","Rice","wholesaler","Nyamasheke","walk"
"483",2024-02-23,"11:53:28","Eastern","Gatsibo","urusenda","Chilli","neighbour_farm","Gatsibo","walk"
"484",2024-02-23,"12:04:07","Eastern","Rwamagana","amashu","Cabbage","neighbour_farm","Rwamagana","walk"
"485",2024-02-23,"12:05:18","Eastern","Ngoma","inyanya","Tomato","neighbour_farm","Ngoma","walk"
"486",2024-02-23,"12:15:06","Western","Nyamasheke","ubunyobwa","Ground Nuts","wholesaler","Nyamasheke","walk"
"487",2024-02-23,"12:15:06","Western","Nyamasheke","soya","Soya Beans","farm_group","Nyamasheke","walk"
"488",2024-02-23,"12:15:52","Eastern","Gatsibo","biringanya","Aubergine","bulk_market","Gatsibo","car"
"489",2024-02-23,"12:19:38","Eastern","Rwamagana","beterave","Beetroot","neighbour_farm","Rwamagana","bicycle,moto,walk"
"490",2024-02-23,"12:24:55","Western","Nyamasheke","ubunyobwa","Ground Nuts","wholesaler","Nyamasheke","walk"
"491",2024-02-23,"12:24:55","Western","Nyamasheke","soya","Soya Beans","farm_group","Nyamasheke","walk"
"492",2024-02-23,"12:27:56","Eastern","Ngoma","inyanya","Tomato","neighbour_farm","Ngoma","walk"
"493",2024-02-23,"12:30:43","Eastern","Gatsibo","karoti","Carrot","bulk_market","Gatsibo","walk"
"494",2024-02-23,"12:31:20","Western","Nyamasheke","umuceri","Rice","wholesaler","Nyamasheke","walk"
"495",2024-02-23,"12:39:00","Eastern","Ngoma","inyanya","Tomato","neighbour_farm","Ngoma","walk"
"496",2024-02-23,"12:41:30","Western","Nyamasheke","ibishyimbo","Field Beans","farm_group","Nyamasheke","walk"
"497",2024-02-23,"12:41:30","Western","Nyamasheke","amashaza","Green Peas","farm_group","Nyamasheke","walk"
"498",2024-02-23,"12:43:47","Eastern","Rwamagana","inanasi","Pineapple","wholesaler","Rwamagana","walk"
"499",2024-02-23,"12:47:04","Western","Nyamasheke","ibishyimbo","Field Beans","farm_group","Nyamasheke","bicycle,car"
"500",2024-02-23,"12:49:59","Eastern","Ngoma","inanasi","Pineapple","neighbour_farm","Ngoma","car"
"501",2024-02-23,"12:52:55","Western","Nyamasheke","ibishyimbo","Field Beans","farm_group","Nyamasheke","walk"
"502",2024-02-23,"13:02:46","Western","Nyamasheke","inyanya","Tomato","farm_group","Nyamasheke","walk"
"503",2024-02-23,"13:02:46","Western","Nyamasheke","ibitunguru","Onion","wholesaler","Nyamasheke","walk"
"505",2024-02-23,"13:04:08","Eastern","Gatsibo","imiteja","Faba Beans","bulk_market","Gatsibo","walk"
"507",2024-02-23,"13:15:14","Western","Nyamasheke","ibitunguru","Onion","wholesaler","Nyamasheke","car,walk"
"508",2024-02-23,"13:15:50","Eastern","Ngoma","urusenda","Chilli","neighbour_farm","Ngoma","bicycle,moto"
"509",2024-02-23,"13:18:37","Eastern","Ngoma","karoti","Carrot","neighbour_farm","Ngoma","walk"
"510",2024-02-23,"13:18:37","Eastern","Ngoma","biringanya","Aubergine","neighbour_farm","Ngoma","walk"
"511",2024-02-23,"13:18:37","Eastern","Ngoma","dodo","Amaranth Leaves","neighbour_farm","Ngoma","walk"
"512",2024-02-23,"13:25:41","Western","Nyamasheke","ibitunguru","Onion","wholesaler","Nyamasheke","bicycle"
"513",2024-02-23,"13:29:51","Eastern","Gatsibo","ibirayi","Potato","neighbour_farm","Gatsibo","bicycle"
"514",2024-02-23,"13:31:48","Eastern","Rwamagana","umuceri","Rice","wholesaler","Rwamagana","bicycle,moto,walk"
"515",2024-02-23,"13:31:54","Eastern","Ngoma","ibigori","Maize","neighbour_farm","Ngoma","bicycle,walk"
"516",2024-02-23,"13:36:17","Western","Nyamasheke","ibitoki(by`imineke","Banana Beer","farm_group","Nyamasheke","walk"
"518",2024-02-23,"13:43:37","Eastern","Ngoma","ibigori","Maize","neighbour_farm","Ngoma","walk"
"519",2024-02-23,"13:45:34","Eastern","Gatsibo","ibirayi","Potato","bulk_market","Kayonza","moto,walk"
"520",2024-02-23,"13:46:12","Western","Nyamasheke","amatunda","Passionfruit","farm_group","Nyamasheke","walk"
"521",2024-02-23,"13:50:28","Eastern","Ngoma","amasaka","Sorghum","neighbour_farm","Ngoma","walk"
